SYMBOL,2D 1,2D 2,2D 3,2D 4,2D 5,3D 1,3D 2,3D 3,3D 4,3D 5,InVivo 1,InVivo 2,InVivo 3,InVivo 4
ACTR8,4.766127371,4.706150516,4.824935015,4.871955854,4.838972414,4.700923039,4.838613023,4.919354555,4.849909375,4.814498786,4.717681063,4.60310207,4.780191379,4.747884688
ACTRT3,2.099457949,1.671015236,1.709139735,1.911027251,1.518603724,1.573612853,1.795071115,1.546370486,1.604722531,1.774621472,1.849158542,1.884310803,1.815520444,1.59802299
ACVR1,4.429277816,4.479016843,4.325877555,4.436763129,4.460843728,5.073021247,4.93053114,4.953541065,4.810118344,5.004449207,4.962886088,4.893978283,4.881102091,4.969794442
ACVR1B,6.158870415,6.168037675,6.052916938,6.131429234,6.120178552,6.059726435,6.190820832,6.049055773,6.086375805,6.172953379,6.010414812,6.14073274,6.024505955,6.123615165
ACVR2A,2.760184636,2.605009127,2.676594323,2.740080792,2.474360933,2.876068743,2.704419772,2.92197445,2.741376045,2.648824938,2.512117465,2.619545178,2.566210643,2.5931139
ACVR2B,3.860701086,3.875630662,3.631235452,3.901379393,3.723191755,4.299642181,4.103049815,4.180738825,4.472024072,4.22348138,4.077607965,4.131346665,4.204703432,4.415679818
ACVR2B-AS1,-1.331474537,-1.902627244,-1.337263523,-0.821383062,-1.044096803,-0.250785002,-0.531982911,-0.067004819,-0.492302578,-0.279946658,0.407182377,0.476464441,0.655225268,0.19256226
ACVRL1,-0.455465724,0.044623205,0.115039327,-0.08881028,0.127377967,0.911195915,1.132912332,1.118882538,0.968562929,0.951130632,-1.247392606,-1.520911214,-0.758968598,-1.104008782
ACY1,4.215790586,4.209318398,4.167703071,4.223369023,4.205852968,4.582888999,4.622020755,4.561190016,4.687584214,4.732010379,4.592358223,4.555062457,4.385460143,4.399849136
ACY3,0.863815878,0.871920135,0.718339157,0.622307912,0.618721722,1.527880964,1.461128374,0.644504545,1.274036257,1.414040136,2.236374206,2.243251462,2.350144013,2.302449542
ACYP1,3.185584187,3.211218433,3.281771221,3.196070133,3.41666658,2.083910764,2.126539401,2.196203479,2.309328088,2.088754445,2.356360986,2.545681347,2.456215352,2.719078696
ACYP2,1.241919917,1.12257374,0.953705275,1.371643613,0.693845538,2.239545464,2.058318707,2.015909517,2.084481056,2.258056811,1.801630726,1.847895832,1.570797211,1.426799892
ADA,4.640111977,4.619131674,4.723960351,4.63890172,4.709188406,3.672041799,3.704760274,3.832874732,3.831097462,3.739732595,3.333858946,3.400865635,3.404702541,3.615789028
ADAL,2.693012891,2.696727249,2.53344268,2.687947165,2.620153266,2.734268944,2.738728948,2.570542966,2.56134067,2.476471897,2.89273433,2.820840079,2.902752994,2.618207384
ADAM10,8.227659304,8.173582269,8.244499451,8.262968337,8.119443957,8.082865882,8.090183308,8.14661782,8.135095066,8.077447983,7.439174869,7.20291674,7.354679451,7.400247153
ADAM11,2.79016269,2.47137229,2.357019046,2.607512498,2.435488551,1.135119848,1.338650136,1.438372766,1.52599562,1.720441563,0.557819342,1.692283515,1.393664542,1.022972508
ADAM15,6.366708185,6.518839228,6.511195643,6.412654168,6.493899391,7.183377791,7.314816404,7.174327752,7.174320379,7.28483438,6.63480698,6.690490877,6.73054751,6.657298162
ADAM17,6.22117302,6.240724274,6.237848027,6.219355129,6.197723297,5.743436295,5.894646881,5.949293612,5.974886215,5.874244952,5.680039786,5.506769239,5.64434382,5.647876828
ADAM19,4.066599157,4.125693134,3.953646295,3.797736414,4.05778039,1.471017595,2.034842261,1.800158286,1.935795966,1.544506792,6.069297265,5.610945586,5.988042808,6.421780641
ADAM22,3.338804565,3.26952735,3.047490045,3.225242228,3.064225964,2.701687036,2.93327222,2.890442152,3.05350492,2.913159421,3.09848193,2.946704486,2.834971068,3.169662634
ADAM23,1.728335467,1.73261109,1.736446333,1.683314586,1.606774874,0.010934953,0.47122293,0.191404228,0.512162482,-0.036595177,1.68859759,1.388591114,1.393664542,2.520437334
ADAM28,3.936376966,3.769424678,3.692938611,3.930011279,3.756866211,5.196544129,4.989727457,5.011223087,4.927437378,5.160114318,5.178234023,4.966537411,4.920877976,5.368417791
ADAM8,1.643296807,1.459598981,1.671907873,1.660714158,1.606774874,2.890595789,2.684441863,2.791486458,2.846936217,2.922788499,3.053539189,3.466386783,3.127146753,3.239248086
ADAM9,9.42646814,9.389433176,9.40178768,9.452763886,9.359258894,9.087639177,9.176419059,9.231210512,9.208121422,9.099727479,8.162739121,7.924802959,8.036566617,8.093185618
ADAMTS1,-3.14732728,-2.468790982,-2.000036125,-2.586054248,-2.066596013,-2.259043967,-2.177793993,-1.632064492,-2.899292633,-2.195651123,1.301292996,1.265149639,1.983543249,2.193136927
ADAMTS10,4.996799031,4.732772698,4.774233389,4.829526914,5.017738437,5.625173923,5.431514479,5.351094866,5.357490346,5.609429688,5.614506074,6.07792342,5.606900798,5.589439279
ADAMTS13,0.806300301,0.585160725,0.789594016,0.766870867,1.21626133,2.713991642,2.226636317,2.32309495,2.10783761,2.429962527,1.648862354,2.538082633,1.966750368,2.199801539
ADAMTS15,2.703552766,2.696727249,2.902336553,2.823838217,2.886686811,1.53714405,1.518676851,1.348402653,1.626448804,1.698186745,3.216441819,2.940953501,3.004986463,3.314869868
ADAMTS16,2.622560256,2.621384767,2.614172725,2.541009373,2.706132858,0.209395092,1.025841406,1.179775533,1.354348713,1.193137476,-3.81744276,-3.7875974,-4.582389875,-2.76012518
ADAMTS6,-0.279096526,-0.702023414,-0.497873733,-0.316495168,-0.660442507,1.391536019,1.072705198,0.622738531,0.666942835,1.208964477,2.025006481,2.271021222,1.796639717,2.455089508
ADAMTS7,3.778344265,3.720857334,3.715985187,3.688862422,3.79660559,3.890149018,4.005778341,3.9112784,4.083642943,4.147496196,4.728840949,4.573671839,4.775377674,4.770445389
ADAMTS8,1.006843643,1.233260676,0.969134598,0.756250636,1.333663792,-2.541520301,-1.32089749,-2.885026201,-1.875767609,-2.195651123,-3.320188018,-1.520911214,-1.885952687,-0.862711087
ADAMTS9,2.622560256,2.734855248,2.517789662,2.525457732,2.658166853,2.526731729,2.596307052,2.414607785,2.509668651,2.482995367,3.788616707,3.421662447,4.129366469,3.97366056
ADAMTSL3,1.481234738,1.504433496,1.333394103,1.517130047,1.704472876,0.010934953,0.72699918,0.33217525,0.22942963,0.105464828,0.911269801,0.538711723,1.220318217,0.344641989
ADAMTSL4,-0.503145714,-0.476166021,-0.678421398,-0.457715005,-0.484469903,1.183115232,0.746400265,0.807733379,0.22942963,0.792115414,1.825590343,1.732788236,1.975171242,2.103573077
ADAMTSL5,0.786607356,0.964683838,0.938109153,0.500329063,1.164376224,1.836276233,1.831861846,1.720421873,1.571507048,1.79573627,1.266706771,1.109789531,1.071183994,1.426799892
ADAP1,2.207079533,2.204180085,2.182692139,2.19281435,2.18252552,2.39537525,2.519451309,2.295845621,2.680366985,2.878942347,1.883804293,2.298266534,2.560625812,2.552033765
ADAP2,1.915407679,1.859382561,2.029294489,1.955713721,1.991833849,2.041123047,2.019614337,1.777484886,1.939098542,1.82786544,2.428773513,2.397933633,2.302957891,2.6129239
ADAR,8.497736433,8.500751216,8.358825489,8.446128601,8.47847012,8.327878813,8.540325267,8.464087457,8.47463402,8.547799079,8.399390178,8.313962152,8.451043763,8.413211428
ADARB1,2.177140913,1.777141319,1.671907873,1.775602239,1.862608239,2.369680729,2.260766332,2.210866387,2.275350213,2.17990847,2.489799248,2.782765484,2.509364923,2.432632152
ADAT1,5.050422895,5.120371133,5.024585131,5.101677783,4.995639509,4.774241018,4.99784469,5.058603677,5.005162982,4.958376898,4.97230732,4.913197532,4.86533261,4.714531977
ADAT2,2.809807492,2.430137067,2.584425826,2.622208671,2.600764145,2.380013517,2.148581111,2.369576849,2.406708947,2.080174862,3.247812811,3.013985415,3.215093118,3.320996344
ADAT3,2.03415194,2.182271194,2.241055161,2.01268554,2.040079843,1.296550954,1.259839731,0.971680028,1.098610271,1.042292022,1.537218526,2.085380365,1.275907344,1.830512127
ADCK1,3.189338659,3.243315067,3.253696533,3.17827947,3.217207568,3.195624334,3.156352143,3.258282166,3.049489725,3.177276331,3.354591851,3.494142383,3.229243399,3.203217431
ADCK2,5.018066175,5.121091075,5.153419407,5.019688846,5.071548664,4.991974818,5.122796814,4.955719075,4.916456315,4.989636486,4.813645449,4.761579628,4.868726326,4.696973198
ADCK5,3.404879532,3.305442406,3.477885856,3.22716622,3.392063516,3.769579296,3.772565991,3.667322272,3.622597276,3.703880883,3.707127567,3.962797413,3.793137482,3.698116716
ADCY1,4.489900215,4.742162807,4.443772283,4.510499953,4.578507904,4.6516669,4.824990411,4.674238599,4.875083764,4.9536877,4.094962264,3.957110349,3.95514943,3.856232972
ADCY3,6.079664279,6.160703527,6.172704082,6.114897847,6.114720953,5.401898723,5.705635215,5.48906589,5.5735112,5.624997251,5.641752767,5.600951191,5.498621031,5.62763005
ADCY5,5.049390379,5.247137451,4.998506082,5.096424631,5.041662559,6.13410364,6.256569222,6.16607069,6.162241521,6.283119426,5.60847664,5.492096253,5.39808489,5.253801271
ADCY6,7.0052685,6.990432103,6.895775058,6.932458416,6.961723744,7.218708275,7.27758675,7.206464579,7.236126022,7.357414881,7.096806286,7.171030067,7.113774915,7.064371485
ADCY7,5.481686888,5.423248611,5.357729637,5.288783872,5.384923945,4.468924897,4.590162004,4.50460839,4.646972088,4.632832122,5.160681775,5.260062784,5.290857958,5.345309982
ADCY9,4.659189022,4.800854162,4.614156733,4.600824881,4.57751639,5.604944403,5.738705454,5.602529946,5.610092841,5.744515316,5.090729746,4.905835782,4.952140801,4.811274796
ADD1,7.343780333,7.365602836,7.350749715,7.347556916,7.378444384,7.335136632,7.44797789,7.426968364,7.377562351,7.479471584,7.287048555,7.275544652,7.182883116,7.284317345
ADD2,5.222438129,5.454431944,5.259972515,5.304814772,5.335927235,4.156719271,4.387291975,4.516460746,4.510505759,4.374967233,4.121818413,3.865967576,4.40341746,4.422818556
ADD3,7.0565301,7.099661525,7.01717893,7.101935491,6.933133855,7.908700228,7.878720337,7.985939804,7.843595376,7.809870888,7.118485607,6.939363286,6.922383159,7.054753439
ADH1C,3.355609173,3.328067305,3.475186729,3.451111178,3.279505169,4.762441755,4.988709584,5.152739724,5.127337639,5.426087631,3.647888555,4.146392775,2.739238805,2.613223483
ADH5,7.169895634,7.158705667,7.206456762,7.195680882,7.140707184,6.812473987,6.784627687,6.910300934,6.850074723,6.751065227,6.463579887,6.586583473,6.509958261,6.530858273
ADH6,3.139751468,2.97678694,2.861580246,3.194104192,2.98268667,4.797553928,4.958874473,4.914883793,4.964159904,5.196292749,3.517900904,4.048195288,3.200802672,3.274400773
ADI1,6.450832807,6.436785216,6.55818252,6.478746406,6.442001589,6.935136153,6.836185123,6.877648353,6.867569767,6.877759558,7.104783048,7.099586526,6.908160742,6.925520065
ADIPOR1,6.576925295,6.633025603,6.652586493,6.635277699,6.600973315,6.835181967,6.786386048,6.857404878,6.856408898,6.829304992,6.405648769,6.194893375,6.31600982,6.303776488
ADIPOR2,7.7945477,7.894801177,7.797643905,7.828544096,7.759148041,7.238540682,7.347540799,7.361943828,7.308681719,7.274765466,7.239072446,7.204117645,7.139523988,7.213222087
ADK,5.182496442,5.223196215,5.243412332,5.197035442,5.216170432,5.015362521,4.91989067,4.975174596,4.893120378,4.775173536,4.953402928,4.883522419,4.955336555,4.828579064
ADM,4.964298685,4.744967963,5.053823697,4.878703611,5.033008712,5.738425622,5.220546013,5.166909067,5.054079182,5.141679098,3.426856106,4.28905488,4.029807102,4.726120219
ADM2,-0.159667909,0.115701556,-0.540936868,0.32457646,0.105532715,1.53714405,0.604771987,1.118882538,0.645822326,1.177134917,1.176429902,0.815083082,0.973694026,0.165580752
ADM5,2.207079533,1.834454353,2.029220886,2.030423201,2.340493344,2.474651293,2.280863384,2.120566578,2.468159451,2.469918797,3.329676369,3.517515154,3.444666891,3.769293579
ADNP,7.139166964,6.916881479,7.044747171,7.070935221,7.127726615,6.901461203,6.994149895,6.958884989,7.078070238,7.070920689,7.106311998,7.123267378,7.126116216,7.183268741
ADNP2,5.946793816,5.884048105,5.889708037,5.912172903,5.856840622,5.306939421,5.397404164,5.454828218,5.478900818,5.421000713,5.337727521,5.341988474,5.391021782,5.679811208
ADO,5.606977869,5.639171544,5.710824235,5.661009646,5.524201715,5.67951619,5.650063884,5.705777615,5.606681098,5.679263288,5.372705406,5.382861948,5.392594352,5.434894172
ADORA1,2.300299756,2.600886009,2.548927687,2.493842312,2.646867576,1.686145715,1.867737646,1.857195521,1.836762995,1.99145025,3.644525079,3.509766227,3.311348763,3.525827735
ADORA2B,3.653438838,3.591765006,3.676584113,3.677649833,3.607496775,3.864621905,3.714644109,3.727195536,3.542011278,3.480862344,2.724530646,2.997457048,2.76384688,2.314781855
ADPGK,6.920843603,6.911273452,6.962820392,6.890886832,6.906534392,6.781873307,6.834486456,6.791562985,6.825630602,6.793998271,6.868630292,6.84397727,6.896293057,6.869931046
ADPRH,1.197869502,1.422700358,1.53346523,1.439597375,1.476672408,1.1228673,1.3888959,1.689346694,1.367309971,1.569241797,3.317055389,3.566893409,3.407816335,3.432713261
ADPRHL1,4.226792931,4.375416061,4.248956974,4.221053834,4.18300991,3.925850189,3.89061348,3.874912692,3.967152439,3.926012014,3.156307328,3.400865635,3.281104178,3.286974144
ADPRM,3.092414789,3.110407912,3.072706057,3.135894351,3.012339677,3.747802271,3.336769658,3.455867099,3.498492929,3.420970856,3.506829596,3.621844392,3.492380972,3.438360141
ADRA1B,3.047614663,2.9348174,3.021825445,2.782567249,3.038516068,1.958521942,2.058318707,1.884890221,2.261531785,1.774621472,2.887052855,2.845676115,3.30133752,3.08219371
ADRA1D,1.758975624,1.777141319,1.501987993,1.637754043,1.68986635,2.02587203,2.313748592,2.363027566,2.443892429,2.03649451,-0.894407524,-1.963259874,-1.55973989,-1.86430458
ADRA2A,1.552929892,1.623028689,1.594431381,1.614422607,1.476672408,3.047920024,2.979094072,2.536024781,2.966745845,3.477599471,4.810647422,5.055717491,4.298280021,4.128388824
ADRA2C,2.413766814,2.567469852,2.259996364,2.398033581,2.50388711,2.545213427,2.287500667,2.089165417,2.076610747,2.456722616,2.271686381,2.38553839,2.485984284,2.380787285
ADRB1,0.526586136,0.092395713,0.789594016,0.235625371,0.506508964,0.712936393,0.47122293,0.358753163,0.338758372,-0.113240314,0.469336959,0.117169838,0.004036544,-0.808204319
ADRM1,6.957632259,7.073491656,7.091318621,6.984286884,7.039390806,6.483450427,6.590971112,6.478961687,6.585759106,6.59306867,6.606131288,6.607155476,6.814773228,6.732766254
ADSL,6.508321957,6.587908902,6.630619931,6.587587622,6.626125106,5.692010527,5.73020421,5.778943852,5.745934365,5.735665046,5.70769982,5.839100502,5.848344005,5.804747476
AEBP2,6.566136752,6.458310221,6.455455144,6.529718105,6.500976524,6.387488046,6.219738242,6.389954901,6.396022708,6.258140375,6.022773801,6.047471172,6.02653305,6.161236223
AEN,6.567940454,6.619587171,6.70421105,6.657563742,6.698823952,5.874365571,6.077623325,6.023846531,6.044120536,6.001808342,6.417521119,6.266192497,6.514298476,6.562229753
AFAP1,6.000137079,6.165248108,5.990020358,5.936189493,6.025923465,5.232626966,5.522240537,5.413433331,5.523728952,5.505930623,6.238913541,5.974750388,6.240739986,6.301841787
AFAP1L1,3.589526015,3.401019406,3.569308165,3.316624512,3.523495791,3.437420932,3.566974732,3.545359092,3.556230489,3.393532909,3.938964157,3.755630702,4.091138242,3.901906714
AFAP1L2,5.58505694,5.530647247,5.562322714,5.478008279,5.514391088,4.805241927,5.115354772,4.90590049,4.851063246,4.878985819,5.961244556,5.871206546,6.018916715,6.012547798
AFF1,5.504469627,5.422664738,5.248953541,5.415682617,5.402947006,6.017330108,6.04028545,6.046503489,6.203027991,6.218131967,6.353042076,6.269064263,6.366895565,6.305322383
AFF4,6.958732554,6.996526149,6.77120731,7.000407585,6.958490298,7.320960971,7.406467338,7.450133637,7.605924817,7.565546609,7.389557459,7.212794436,7.45780321,7.459762987
AFG3L1P,3.947504452,3.638775533,3.690613574,3.659241443,3.853415706,3.792967049,3.722012801,3.565465334,3.726844243,3.87484336,4.533568543,4.675885795,4.54448689,4.764838202
AFG3L2,6.46329085,6.431280845,6.445147692,6.399704344,6.450962384,6.021461248,6.070906102,6.088297634,5.996424795,5.966747268,5.81332347,5.87573535,5.857482882,5.78881183
AFMID,4.206557432,4.249380846,4.361391683,4.289863365,4.26042609,3.948591004,4.057177103,3.977087852,3.802753254,3.872360898,4.112110286,4.441428952,4.102713445,4.399849136
AFTPH,5.890825895,5.771621661,5.765420639,5.886228491,5.82419199,6.08442085,6.009000768,6.120688413,6.028906421,6.099500945,6.224906302,6.222415587,6.097673991,5.978070541
AGA,4.942217774,5.010428468,4.966191496,5.040079898,4.941949326,4.851457472,4.777451338,4.806830053,4.805364066,4.631364709,5.022404559,4.994569182,4.946798762,4.910087015
AGAP1,5.442897435,5.543594024,5.318364175,5.307090428,5.331228937,5.610439873,5.663520985,5.676364296,5.744693235,5.714338839,5.257433991,4.889506474,5.094210711,5.146637936
AGAP2,0.08567962,-0.250810234,0.115039327,0.338882691,0.348088084,-0.158168377,-0.531982911,-0.785615857,-0.804790846,-0.113240314,0.007203107,0.075782625,0.18915561,0.24505705
AGAP2-AS1,4.946661076,4.975026107,4.948786167,4.919730685,5.030112522,5.385324978,5.268303021,5.152739724,5.216882535,5.370000133,5.128539343,5.049049824,5.151060941,5.169735629
AGAP3,5.544593293,5.536055864,5.625761649,5.506408353,5.617840322,5.482625779,5.475775507,5.363451838,5.378448298,5.409917137,5.335643349,5.484209211,5.487626638,5.485545294
AGAP4,2.256734478,1.800628102,1.933913596,2.063018545,2.233370534,2.711416366,2.665763657,2.395673191,2.603030481,2.885210868,3.915043736,3.984178123,4.042423937,3.987881638
AGAP5,1.377106907,1.082800589,0.968674112,0.997456092,1.129621848,2.42980019,2.38442813,2.084873411,2.39416172,2.725759808,3.568223968,3.714524444,3.427372248,3.440049904
AGAP6,3.107930549,2.740451041,2.67950493,2.931032268,3.069962189,3.693596693,3.541518196,3.404491591,3.571375437,3.929980424,5.115940679,5.304554848,5.225769578,5.286673671
AGAP9,2.49300505,2.062110882,2.09995915,2.237138698,2.095712312,3.215637388,3.153012256,2.879424562,3.048966927,3.462428447,5.360508124,5.23795406,5.381566029,5.191750732
AGBL2,1.481234738,1.002683669,0.890282924,1.202018334,1.388966416,1.686145715,1.894070905,1.614123968,1.827413572,2.139187315,1.335069449,1.74604098,1.467147281,1.813231169
AGBL5,5.587192937,5.679319154,5.653483409,5.581273247,5.628411173,5.066638503,5.256511158,5.111332237,5.12924117,5.160114318,5.266214676,5.340897061,5.344655207,5.294065773
AGER,-0.321208934,-0.03013931,0.321474132,0.645513192,0.38482658,1.555493682,1.176474097,0.578195865,1.314751271,1.519340297,1.860799816,2.126497031,2.207337229,2.213039108
AGFG1,7.195556733,7.210869994,7.14367584,7.215320734,7.110521137,6.315965934,6.425560713,6.519648014,6.618990485,6.512460064,6.549261218,6.46612351,6.583744674,6.75838715
